run_fingerprint,benchmark,condition,task_name,task_id,task_variant,method,success,intervention_count,recovery_success,steps,paired_episode_id,episode_seed,task_payload_sha256,max_failure_probability,trigger_step,attempt_count,recovery_steps_total
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,0,MT-MLP BC,0,0,0,500,00-0000-6cb4ac710c20,42,6cb4ac710c20f78664430d6704155c2f27c28bdbe1e5ade1a8c491d2d6c3a7bb,0.0,-1,1,0
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,0,MT-ACT,0,0,0,500,00-0000-6cb4ac710c20,42,6cb4ac710c20f78664430d6704155c2f27c28bdbe1e5ade1a8c491d2d6c3a7bb,0.0,-1,1,0
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,0,MT-ACT + Heuristic-Gated Learned Recovery,0,0,0,500,00-0000-6cb4ac710c20,42,6cb4ac710c20f78664430d6704155c2f27c28bdbe1e5ade1a8c491d2d6c3a7bb,0.0,-1,1,0
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,0,MT-REIM,0,0,0,500,00-0000-6cb4ac710c20,42,6cb4ac710c20f78664430d6704155c2f27c28bdbe1e5ade1a8c491d2d6c3a7bb,0.41360220313072205,-1,1,0
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,1,MT-MLP BC,0,0,0,500,00-0001-e3a6f7094379,43,e3a6f70943796101de423a16b2b94960d02bfbb7342e8a79e280487d1890df3b,0.0,-1,1,0
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,1,MT-ACT,0,0,0,500,00-0001-e3a6f7094379,43,e3a6f70943796101de423a16b2b94960d02bfbb7342e8a79e280487d1890df3b,0.0,-1,1,0
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,1,MT-ACT + Heuristic-Gated Learned Recovery,0,0,0,500,00-0001-e3a6f7094379,43,e3a6f70943796101de423a16b2b94960d02bfbb7342e8a79e280487d1890df3b,0.0,-1,1,0
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,1,MT-REIM,0,2,0,500,00-0001-e3a6f7094379,43,e3a6f70943796101de423a16b2b94960d02bfbb7342e8a79e280487d1890df3b,0.743492841720581,91,1,399
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,2,MT-MLP BC,0,0,0,500,00-0002-e947ce85c17d,44,e947ce85c17df5e5abff8cc3eac92c45f123972c44a6c003dc1e055b72fb42a1,0.0,-1,1,0
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,2,MT-ACT,1,0,0,496,00-0002-e947ce85c17d,44,e947ce85c17df5e5abff8cc3eac92c45f123972c44a6c003dc1e055b72fb42a1,0.0,-1,1,0
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,2,MT-ACT + Heuristic-Gated Learned Recovery,1,0,0,496,00-0002-e947ce85c17d,44,e947ce85c17df5e5abff8cc3eac92c45f123972c44a6c003dc1e055b72fb42a1,0.0,-1,1,0
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,2,MT-REIM,1,1,1,59,00-0002-e947ce85c17d,44,e947ce85c17df5e5abff8cc3eac92c45f123972c44a6c003dc1e055b72fb42a1,0.7252803444862366,1,1,58
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,3,MT-MLP BC,0,0,0,500,00-0003-ca782137a9d5,45,ca782137a9d54d825f9e2ad7c9b2d281bd4201738c7599a6fec48d9553cfd02b,0.0,-1,1,0
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,3,MT-ACT,0,0,0,500,00-0003-ca782137a9d5,45,ca782137a9d54d825f9e2ad7c9b2d281bd4201738c7599a6fec48d9553cfd02b,0.0,-1,1,0
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,3,MT-ACT + Heuristic-Gated Learned Recovery,0,0,0,500,00-0003-ca782137a9d5,45,ca782137a9d54d825f9e2ad7c9b2d281bd4201738c7599a6fec48d9553cfd02b,0.0,-1,1,0
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,3,MT-REIM,0,2,0,500,00-0003-ca782137a9d5,45,ca782137a9d54d825f9e2ad7c9b2d281bd4201738c7599a6fec48d9553cfd02b,0.8233020901679993,0,1,285
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,4,MT-MLP BC,0,0,0,500,00-0004-73dc87926771,46,73dc879267714c7b00e396b047a53f1edaffdbde243021de4d0fc1cf5ac24c50,0.0,-1,1,0
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,4,MT-ACT,0,0,0,500,00-0004-73dc87926771,46,73dc879267714c7b00e396b047a53f1edaffdbde243021de4d0fc1cf5ac24c50,0.0,-1,1,0
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,4,MT-ACT + Heuristic-Gated Learned Recovery,0,0,0,500,00-0004-73dc87926771,46,73dc879267714c7b00e396b047a53f1edaffdbde243021de4d0fc1cf5ac24c50,0.0,-1,1,0
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,4,MT-REIM,0,2,0,500,00-0004-73dc87926771,46,73dc879267714c7b00e396b047a53f1edaffdbde243021de4d0fc1cf5ac24c50,0.8357061743736267,35,1,408
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,5,MT-MLP BC,1,0,0,33,00-0005-fefdbd3410a2,47,fefdbd3410a228d1b2d1af4a4db8fa1e28c6f8b9b7c9144d25a7e15470e50d22,0.0,-1,1,0
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,5,MT-ACT,1,0,0,429,00-0005-fefdbd3410a2,47,fefdbd3410a228d1b2d1af4a4db8fa1e28c6f8b9b7c9144d25a7e15470e50d22,0.0,-1,1,0
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,5,MT-ACT + Heuristic-Gated Learned Recovery,1,0,0,429,00-0005-fefdbd3410a2,47,fefdbd3410a228d1b2d1af4a4db8fa1e28c6f8b9b7c9144d25a7e15470e50d22,0.0,-1,1,0
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,5,MT-REIM,1,0,0,429,00-0005-fefdbd3410a2,47,fefdbd3410a228d1b2d1af4a4db8fa1e28c6f8b9b7c9144d25a7e15470e50d22,0.5270907282829285,-1,1,0
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,6,MT-MLP BC,0,0,0,500,00-0006-5b299a432dee,48,5b299a432dee20ce496145257d72ab005a0055935e231c54ffa57457500b2605,0.0,-1,1,0
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,6,MT-ACT,0,0,0,500,00-0006-5b299a432dee,48,5b299a432dee20ce496145257d72ab005a0055935e231c54ffa57457500b2605,0.0,-1,1,0
81382289454211cae2506ee3f67f1735cfcd2f430af27e4545853ced74c0e797,MT10,robustness_noise_40,reach-v3,0,6,MT-ACT + Heuristic-Gated Learned Recovery,0,0,0,500,00-0006-5b299a432dee,48,5b299a432dee20ce496145257d72ab005a0055935e231c54ffa57457500b2605,0.0,-1,1,0
