run_fingerprint,benchmark,condition,task_name,task_id,task_variant,method,success,intervention_count,recovery_success,steps,paired_episode_id,episode_seed,task_payload_sha256,max_failure_probability,trigger_step,attempt_count,recovery_steps_total
4185eb73ef9b048356da2a4062642d231d84d45b6975b2e166adb46dcefe447c,MT10,robustness_noise_10,reach-v3,0,0,MT-REIM,0,0,0,500,00-0000-544af2449e9a,42,544af2449e9add2b9cd16d9f72aa365fa18c03ef5e1391e8b7a8eab1c928d2d5,0.4258776903152466,-1,1,0
4185eb73ef9b048356da2a4062642d231d84d45b6975b2e166adb46dcefe447c,MT10,robustness_noise_10,reach-v3,0,1,MT-REIM,0,1,1,500,00-0001-96a17741a324,43,96a17741a324c195de87602cf847511c415b9d2824c6debe59d90bb5118c3390,0.760474443435669,435,1,45
4185eb73ef9b048356da2a4062642d231d84d45b6975b2e166adb46dcefe447c,MT10,robustness_noise_10,reach-v3,0,2,MT-REIM,1,1,1,89,00-0002-29f33b963e4e,44,29f33b963e4e54ccdb63961996af3411570838b12fc3d21e8140ae14117e60c4,0.8919664025306702,9,1,80
4185eb73ef9b048356da2a4062642d231d84d45b6975b2e166adb46dcefe447c,MT10,robustness_noise_10,reach-v3,0,3,MT-REIM,0,0,0,500,00-0003-46156b6a7b55,45,46156b6a7b55debfd6e0d00f920bd3b15f1d5dfe619fecccacaf360ed7f0ecde,0.6119149923324585,-1,1,0
4185eb73ef9b048356da2a4062642d231d84d45b6975b2e166adb46dcefe447c,MT10,robustness_noise_10,reach-v3,0,4,MT-REIM,1,1,1,109,00-0004-155c6e32ef87,46,155c6e32ef873e1f5c6c6c8e741b77794e69890d9b9526cdf0b028517c5127eb,0.9063833951950073,69,1,28
4185eb73ef9b048356da2a4062642d231d84d45b6975b2e166adb46dcefe447c,MT10,robustness_noise_10,reach-v3,0,5,MT-REIM,1,0,0,354,00-0005-bc65f1c36808,47,bc65f1c36808c99cc648d755af1b80598c3b3c46095e98af17bd1168ad5374cc,0.5233035087585449,-1,1,0
4185eb73ef9b048356da2a4062642d231d84d45b6975b2e166adb46dcefe447c,MT10,robustness_noise_10,reach-v3,0,6,MT-REIM,1,0,0,359,00-0006-32673d8ca346,48,32673d8ca34676987cd39ac7e2b10043d7546a805721acab0daee5a1954f9775,0.5682674050331116,-1,1,0
4185eb73ef9b048356da2a4062642d231d84d45b6975b2e166adb46dcefe447c,MT10,robustness_noise_10,reach-v3,0,7,MT-REIM,1,0,0,330,00-0007-f6b3831b8af9,49,f6b3831b8af9412f00b31756ce7e039d7c9954d348d4b4e897c7b47a96a20b48,0.5659099221229553,-1,1,0
4185eb73ef9b048356da2a4062642d231d84d45b6975b2e166adb46dcefe447c,MT10,robustness_noise_10,reach-v3,0,8,MT-REIM,0,0,0,500,00-0008-fcce8f48f9da,50,fcce8f48f9dadb98d71ea8cf308f4795f4cd4b8f33b0a780a11a93adbf05edd6,0.6802272796630859,-1,1,0
4185eb73ef9b048356da2a4062642d231d84d45b6975b2e166adb46dcefe447c,MT10,robustness_noise_10,reach-v3,0,9,MT-REIM,0,1,0,500,00-0009-0e15d0c915a0,51,0e15d0c915a093aa5c6b2aa33517cacfeed694cdde89bde42cec2159d5a298d1,0.7577309012413025,162,1,250
4185eb73ef9b048356da2a4062642d231d84d45b6975b2e166adb46dcefe447c,MT10,robustness_noise_10,reach-v3,0,10,MT-REIM,1,0,0,345,00-0010-00c1fc33dee2,52,00c1fc33dee25139e532fdde47b7a90383696695df2bba389fb813f7c51d51e6,0.5332751870155334,-1,1,0
4185eb73ef9b048356da2a4062642d231d84d45b6975b2e166adb46dcefe447c,MT10,robustness_noise_10,reach-v3,0,11,MT-REIM,0,0,0,500,00-0011-32989476e412,53,32989476e41214d29462fa1e343ee2756f0fd57b1906ce90eddcb3dea5619acb,0.6097137928009033,-1,1,0
4185eb73ef9b048356da2a4062642d231d84d45b6975b2e166adb46dcefe447c,MT10,robustness_noise_10,reach-v3,0,12,MT-REIM,1,1,1,122,00-0012-367fa86ddcdc,54,367fa86ddcdcb254dc5513ecf0c72c7070939d494dc6f28943b0221c90fa4da1,0.734795868396759,57,1,65
4185eb73ef9b048356da2a4062642d231d84d45b6975b2e166adb46dcefe447c,MT10,robustness_noise_10,reach-v3,0,13,MT-REIM,0,1,0,500,00-0013-8fca8b340cf3,55,8fca8b340cf344cc9fb1d6587ae6fb754d55bbc57e75054ad79e370849aca5c7,0.8986639976501465,349,1,151
4185eb73ef9b048356da2a4062642d231d84d45b6975b2e166adb46dcefe447c,MT10,robustness_noise_10,reach-v3,0,14,MT-REIM,0,1,0,500,00-0014-8efbdac8b061,56,8efbdac8b061454bc51a54f9ab40fafd5af851d0f538bf5a90a820c5c08fbbec,0.9302607774734497,400,1,100
4185eb73ef9b048356da2a4062642d231d84d45b6975b2e166adb46dcefe447c,MT10,robustness_noise_10,reach-v3,0,15,MT-REIM,0,2,1,500,00-0015-9ac076b093b1,57,9ac076b093b1ff60c383b93ce9976a5fa5ee11e2b3078953f10dc3fe97004e08,0.8591049909591675,23,1,174
4185eb73ef9b048356da2a4062642d231d84d45b6975b2e166adb46dcefe447c,MT10,robustness_noise_10,reach-v3,0,16,MT-REIM,1,1,1,253,00-0016-9a7e9edea234,58,9a7e9edea234d83be8f1d88ad32da7ce6ff0f0f73a45db1bb53835fe96a7fc1a,0.8025037050247192,26,1,23
4185eb73ef9b048356da2a4062642d231d84d45b6975b2e166adb46dcefe447c,MT10,robustness_noise_10,reach-v3,0,17,MT-REIM,0,0,0,500,00-0017-2d000de5f469,59,2d000de5f4695be2c6bb916fbc2ef727dd33314ebf20166a0cf5d816d3c20aeb,0.5825579166412354,-1,1,0
4185eb73ef9b048356da2a4062642d231d84d45b6975b2e166adb46dcefe447c,MT10,robustness_noise_10,reach-v3,0,18,MT-REIM,0,0,0,500,00-0018-9e1017c9e2e6,60,9e1017c9e2e65b00e24c58fb1d757c41fe8364ad8f7dd4ba318a9fe34dd4fbd0,0.6479499340057373,-1,1,0
